hs_code,HS_NAME,FIPS,LOCALE,HS_STATE,CBSA,NMCBSA,CSA,NMCSA,sem_5,sem_6,sem_8,sem_9,sem_11,sem_12,sem_14,sem_15,sem_17,sem_18,sem_20,sem_21,sem_23,sem_24,sem_26,sem_27,sem_29,sem_30,sem_32,sem_33
N242405,SOUTH SAINT PAUL SENIOR HIGH SCHOOL,F27037,21,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N242408,SMILEY HIGH SCHOOL,F27037,21,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",3,0,0,0,2,0,2,0,1,0,2,0,1,0,1,0,0,0,0,0
N242410,SPRINGFIELD HIGH SCHOOL,F27015,43,MN,35580,"New Ulm, MN",359,"Mankato-New Ulm, MN",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N242415,SPRING GROVE HIGH SCHOOL,F27055,42,MN,29100,"La Crosse-Onalaska, WI-MN",317,"La Crosse-Onalaska-Sparta, WI-MN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
N242420,KINGSLAND HIGH SCHOOL,F27045,42,MN,40340,"Rochester, MN",462,"Rochester-Austin-Winona, MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N242445,STEWARTVILLE HIGH SCHOOL,F27109,31,MN,40340,"Rochester, MN",462,"Rochester-Austin-Winona, MN",3,0,2,0,2,0,2,0,0,0,2,0,0,0,2,0,1,0,0,0
N242449,ST. CROIX PREPARATORY ACADEMY LOWER,F27163,31,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
N242450,STILLWATER AREA SENIOR HIGH SCHOOL,F27163,31,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",10,1,4,0,4,0,4,0,1,0,4,0,2,0,8,0,7,0,0,0
N242520,RUSSELL TYLER RUTHTON HIGH SCHOOL,F27081,NA,MN,N,Non_CBSA,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N242548,HOLY FAMILY CATHOLIC HIGH SCHOOL,F27019,21,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",1,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
N242567,WABASHA-KELLOGG HIGH SCHOOL,F27157,43,MN,40340,"Rochester, MN",462,"Rochester-Austin-Winona, MN",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N242580,WACONIA HIGH SCHOOL,F27019,31,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",1,0,0,0,6,0,2,0,1,0,2,0,0,0,2,0,5,0,3,0
N242628,WASECA HIGH SCHOOL,F27161,32,MN,N,Non_CBSA,N,N,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
N242630,WATERTOWN-MAYER HIGH SCHOOL,F27019,42,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0
N242635,WATERVILLE-ELYSIAN-MORRISTOWN HIGH SCHOOL,F27079,42,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N242650,WAYZATA HIGH SCHOOL,F27053,13,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",10,0,11,0,12,0,12,0,10,0,7,0,14,0,15,0,6,0,11,0
N242673,ST CROIX LUTHERAN HIGH SCHOOL,F27037,21,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N242675,HENRY SIBLEY HIGH SCHOOL,F27037,21,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",2,0,1,0,1,0,4,0,1,0,1,0,1,0,1,0,3,0,3,0
N242683,WHITE BEAR LAKE AREA HIGH SCHOOL,F27123,21,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",2,0,2,0,0,0,1,0,0,0,3,0,3,0,2,0,1,0,1,0
N242695,WILLMAR SENIOR HIGH SCHOOL,F27067,41,MN,48820,"Willmar, MN",N,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N242710,WINDOM AREA HIGH SCHOOL,F27033,43,MN,N,Non_CBSA,N,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
N242725,WINONA SENIOR HIGH SCHOOL,F27169,32,MN,49100,"Winona, MN",462,"Rochester-Austin-Winona, MN",0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N242735,GFW HIGH SCHOOL,F27143,43,MN,N,Non_CBSA,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N242738,EAST RIDGE HIGH SCHOOL,F27163,21,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",5,0,9,0,7,0,7,0,9,0,3,0,4,0,8,0,9,0,6,0
N242739,MATH AND SCIENCE ACADEMY,F27163,21,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
N242740,NEW LIFE ACADEMY,F27163,21,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N242750,WORTHINGTON SENIOR HIGH SCHOOL,F27105,33,MN,49380,"Worthington, MN",N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N242765,ZUMBROTA/MAZEPPA HIGH SCHOOL,F27049,42,MN,39860,"Red Wing, MN",378,"Minneapolis-St. Paul, MN-WI",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
N250326,NORTHWEST RANKIN HIGH SCHOOL,F28121,21,MS,27140,"Jackson, MS",298,"Jackson-Vicksburg-Brookhaven, MS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N250600,COLDWATER HIGH SCHOOL,F28137,NA,MS,32820,"Memphis, TN-MS-AR",368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N250635,WEST LAUDERDALE HIGH SCHOOL,F28075,42,MS,32940,"Meridian, MS",N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N251409,MISSISSIPPI SCHOOL FOR MATHEMATICS AND SCIENCE,F28087,33,MS,18060,"Columbus, MS",523,"Starkville-Columbus, MS",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N252222,NORTHPOINT CHRISTIAN SCHOOL,F28033,NA,MS,32820,"Memphis, TN-MS-AR",368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N252825,NORTHSTAR ACADEMY,F28033,21,MS,32820,"Memphis, TN-MS-AR",368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N260016,CAPITAL CITY HIGH SCHOOL,F29051,NA,MO,27620,"Jefferson City, MO",190,"Columbia-Jefferson City-Moberly, MO",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
N260025,ALBANY HIGH SCHOOL,F29075,43,MO,N,Non_CBSA,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N260095,SOUTHERN BOONE COUNTY R-I HIGH SCHOOL,F29019,42,MO,17860,"Columbia, MO",190,"Columbia-Jefferson City-Moberly, MO",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N260128,PARKWAY WEST HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
N260129,PARKWAY SOUTH HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,1,0,2,0,6,0,3,0,0,0,1,0,0,0,0,0,0,0
N260160,BELTON HIGH SCHOOL,F29037,21,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N260240,BLUE SPRINGS HIGH SCHOOL,F29095,21,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
N260241,BLUE SPRINGS SOUTH HIGH SCHOOL,F29095,21,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",1,0,1,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
N260445,CALIFORNIA HIGH SCHOOL,F29135,42,MO,27620,"Jefferson City, MO",190,"Columbia-Jefferson City-Moberly, MO",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N260591,MARQUETTE HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,5,0,0,0,1,0,2,0,2,0,2,0,0,0,3,0,4,0
N260593,PARKWAY CENTRAL HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
N260594,PARKWAY NORTH HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
N260640,CHAMINADE COLLEGE PREP SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
N260645,CLAYTON HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N260655,MARY INSTITUTE & ST LOUIS COUNTRY DAY SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N260728,COLUMBIA-ROCK BRIDGE SENIOR HIGH SCHOOL,F29019,12,MO,17860,"Columbia, MO",190,"Columbia-Jefferson City-Moberly, MO",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0
N260781,DE SMET JESUIT HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N260782,SAINT LOUIS PRIORY SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N260815,NORTH PLATTE HIGH SCHOOL,F29165,42,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N260850,DESOTO SENIOR HIGH SCHOOL,F29099,31,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N260905,NORTH HARRISON HIGH SCHOOL,F29081,43,MO,N,Non_CBSA,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N260948,LAFAYETTE HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",2,0,1,0,1,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0
N260965,ELSBERRY HIGH SCHOOL,F29113,42,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N261000,EUREKA HIGH SCHOOL,F29189,31,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
N261102,HAZELWOOD CENTRAL SENIOR HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N261108,HAZELWOOD EAST HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N261135,CASS-MIDWAY R-I HIGH SCHOOL,F29037,42,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N261145,FULTON HIGH SCHOOL,F29027,32,MO,27620,"Jefferson City, MO",190,"Columbia-Jefferson City-Moberly, MO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N261160,GALLATIN R-V HIGH SCHOOL,F29061,43,MO,N,Non_CBSA,N,N,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N261220,GRAIN VALLEY HIGH SCHOOL,F29095,21,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N261315,PENNEY HIGH SCHOOL,F29025,43,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N261405,HILLSBORO SENIOR HIGH SCHOOL,F29099,41,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N261507,FORT OSAGE HIGH SCHOOL,F29095,41,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N261530,JACKSON HIGH SCHOOL,F29031,23,MO,16020,"Cape Girardeau, MO-IL",164,"Cape Girardeau-Sikeston, MO-IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N261560,JEFFERSON CITY HIGH SCHOOL,F29051,13,MO,27620,"Jefferson City, MO",190,"Columbia-Jefferson City-Moberly, MO",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
N261564,CALVARY LUTHERAN HIGH SCHOOL,F29051,NA,MO,27620,"Jefferson City, MO",190,"Columbia-Jefferson City-Moberly, MO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N261605,BARSTOW SCHOOL,F29095,NA,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N261609,FRONTIER SCHOOL OF EXCELLENCE,F29095,11,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N261635,NOTRE DAME DE SION HIGH SCHOOL,F29095,11,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N261658,STALEY HIGH,F29047,11,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0
N261667,OAK PARK HIGH SCHOOL,F29047,11,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
N261668,ST MICHAEL THE ARCHANGEL CATHOLIC HIGH SCHOOL,F29095,41,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N261685,ROCKHURST HIGH SCHOOL,F29095,11,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",1,0,1,0,0,0,2,0,2,0,3,0,2,0,1,0,0,0,1,0
N261700,ST TERESA'S ACADEMY,F29095,11,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N261715,PEMBROKE HILL SCHOOL,F29095,11,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N261719,UNIVERSITY LEADERSHIP ACADEMY,F29095,11,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N261720,VAN HORN HIGH SCHOOL,F29095,11,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N261733,WINNETONKA HIGH SCHOOL,F29047,11,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
N261735,KEARNEY R-I SENIOR HIGH SCHOOL,F29047,31,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N261775,KIRKSVILLE SENIOR HIGH SCHOOL,F29001,33,MO,28860,"Kirksville, MO",N,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N261780,ST JOHN VIANNEY HS,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N261782,KIRKWOOD HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,1,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,3,0
N261800,KNOB NOSTER HIGH SCHOOL,F29101,32,MO,47660,"Warrensburg, MO",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N261835,SCHOOL OF THE OSAGE HIGH SCHOOL,F29131,41,MO,N,Non_CBSA,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N261848,LIBERTY HIGH SCHOOL,F29183,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
N261865,LATHROP HIGH SCHOOL,F29049,42,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N261880,WEST COUNTY HIGH SCHOOL,F29187,42,MO,22100,"Farmington, MO",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N261890,LEBANON HIGH SCHOOL,F29105,33,MO,30060,"Lebanon, MO",N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
N261900,LEES SUMMIT SENIOR HIGH SCHOOL,F29095,23,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,2,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
N261901,LEES SUMMIT NORTH HIGH SCHOOL,F29095,23,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,3,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,3,0
N261903,LEES SUMMIT WEST HIGH SCHOOL,F29095,41,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",1,0,1,0,0,0,2,0,0,0,0,0,3,0,1,0,1,0,0,0
N261920,MEHLVILLE SENIOR HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N261967,LIBERTY NORTH HIGH SCHOOL,F29047,41,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",2,0,6,0,1,0,0,0,3,0,1,0,3,0,4,0,0,0,1,0
N261970,LIBERTY HIGH SCHOOL,F29047,21,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",2,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,3,0
N262045,MACON R-I HIGH SCHOOL,F29121,33,MO,N,Non_CBSA,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N262135,MARYVILLE HIGH SCHOOL,F29147,33,MO,32340,"Maryville, MO",N,N,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
N262165,SCOTLAND COUNTY HIGH SCHOOL,F29199,43,MO,N,Non_CBSA,N,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N262190,MEXICO SENIOR HIGH SCHOOL,F29007,32,MO,33020,"Mexico, MO",190,"Columbia-Jefferson City-Moberly, MO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N262420,NIXA HIGH SCHOOL,F29043,21,MO,44180,"Springfield, MO",N,N,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
N262480,ST DOMINIC HIGH SCHOOL,F29183,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N262483,FORT ZUMWALT NORTH HIGH SCHOOL,F29183,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
N262488,FORT ZUMWALT WEST HIGH SCHOOL,F29183,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
N262515,RITENOUR HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N262545,PARK HILL SENIOR HIGH SCHOOL,F29165,11,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
N262575,PATTONVILLE HIGH SCHOOL,F29189,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
N262580,RAYMORE-PECULIAR HIGH SCHOOL,F29037,31,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
N262640,PLATTE CITY HIGH SCHOOL,F29165,31,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0
N262645,PLATTSBURG HIGH SCHOOL,F29049,42,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N262705,PRINCETON HIGH SCHOOL,F29129,43,MO,N,Non_CBSA,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N262750,RAYTOWN SENIOR HIGH SCHOOL,F29095,21,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N262802,PARK HILL SOUTH HIGH SCHOOL,F29165,21,MO,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0
N262844,FRANCIS HOWELL NORTH HIGH SCHOOL,F29183,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
N262845,FRANCIS HOWELL HIGH SCHOOL,F29183,41,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,2,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
N262846,LUTHERAN HIGH SCHOOL OF ST CHARLES COUNTY,F29183,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
N262851,FRANCIS HOWELL CENTRAL,F29183,21,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
N262852,SAINT CHARLES WEST HIGH SCHOOL,F29183,13,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
N262870,SAINTE GENEVIEVE HIGH SCHOOL,F29186,32,MO,N,Non_CBSA,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N262895,CENTRAL HIGH SCHOOL,F29021,13,MO,41140,"St. Joseph, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
N262918,COLLEGIATE SCHOOL MED/BIOSCI,F29510,11,MO,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
